age,income,F,M,O,user id,type 1,offers type 1,viewed type 1,completed type 1
41,41000.0,1,0,0,3f89b8f80ebc4f94b7074f28071aa8d4,0.0,1.0,1.0,0.0
79,48000.0,1,0,0,a3b9b4bf115e4564933ea2e4bc936843,64.0,2.0,2.0,1.0
66,38000.0,1,0,0,7584948ea6d04f94b8798624706261c2,5.753333333333334,3.0,3.0,1.0
39,56000.0,1,0,0,f247806381704ea58c1b06f60602a6ae,0.0,1.0,1.0,0.0
42,96000.0,0,1,0,9fa9ae8f57894cc9a3b8a9bbe0fc1b2f,24.3,1.0,1.0,1.0
78,93000.0,1,0,0,fe8264108d5b4f198453bbb1fa7ca6c9,32.28,2.0,2.0,2.0
45,48000.0,0,1,0,186d6403f5824c739555b732f4af3f16,0.0,1.0,1.0,0.0
44,35000.0,0,1,0,b7a66e629b134079a9bc7120c7b9947b,8.7,1.0,1.0,1.0
63,56000.0,0,1,0,ca82e1ebc759402c8ab95c341755bdf1,13.3,1.0,1.0,1.0
76,47000.0,1,0,0,ab66a363907e43e9a7cd535f1578245b,0.0,2.0,2.0,0.0
68,87000.0,0,1,0,d3f146b615514c6380b168bb3df5f05b,0.0,1.0,1.0,0.0
67,76000.0,0,1,0,2e87ba0fba1a4d1a8614af771f07a94d,12.52,1.0,1.0,1.0
77,51000.0,0,1,0,d8af520c4a8a4c77b921098d7d838c4d,0.0,2.0,2.0,0.0
53,72000.0,1,0,0,8c7df0c393db488aac3e58b06a7ea5f9,15.78,2.0,2.0,2.0
53,117000.0,1,0,0,3a1242dda16248728e350c4bdeb21972,14.579999999999998,3.0,3.0,2.0
53,55000.0,1,0,0,8045834137dc47faa24f2c4547969f33,0.0,2.0,2.0,0.0
67,77000.0,1,0,0,5cd6577aca5d4b419e452f9f505ffce7,0.0,1.0,1.0,0.0
58,85000.0,1,0,0,99e9a1916821461ebd5d5048dc2dff7d,17.04,1.0,1.0,1.0
30,41000.0,0,1,0,faf74115a43b4f718f4d4c0de116ee8a,0.0,1.0,1.0,0.0
59,89000.0,0,1,0,0b73997a269247088b2a63355f53ee58,0.0,1.0,1.0,0.0
51,41000.0,0,1,0,f44b44b53c0548d5b27c812fda4c358a,3.68,2.0,1.0,1.0
27,35000.0,0,1,0,6e04a90a0e074496b5f229eb1f553433,0.0,1.0,1.0,0.0
40,53000.0,0,1,0,262ad0fb526a4d53b572007da60cce24,0.0,2.0,2.0,0.0
78,58000.0,0,1,0,571b739ada3041fb8fbd20f23ce034f7,0.0,2.0,2.0,0.0
54,53000.0,1,0,0,816afd4505d047cf893275fbfe825590,0.0,4.0,3.0,0.0
70,74000.0,1,0,0,13b7b2eccf664a329d83d2a238a9a11d,0.0,2.0,2.0,0.0
49,57000.0,1,0,0,68eee228713c429ebe1300155ad1fb33,15.305,2.0,2.0,2.0
62,57000.0,1,0,0,ffc6c9fbe34b4578911dcdf6745b4c74,0.0,1.0,1.0,0.0
64,70000.0,0,1,0,cbebad9819494b479dbf0c1207b4c0c5,11.72,1.0,1.0,1.0
73,51000.0,0,1,0,0ba6e2ad781c4429afd26cf0b35f2d11,0.0,1.0,1.0,0.0
90,98000.0,1,0,0,1c587de019994f93a242c6864fd7bc55,0.0,1.0,1.0,0.0
60,64000.0,0,1,0,13bda8fbd70a4814b956df1d55320398,3.465,2.0,2.0,1.0
45,54000.0,0,1,0,b19c8e7ac2ff40ae92b4fcf3247f8912,0.0,2.0,2.0,0.0
66,49000.0,0,1,0,21c73d53e2a74bb1b4dc172bff2b1aad,12.085,2.0,2.0,2.0
72,72000.0,1,0,0,f8aedd0cbea0419c806842b4265b82e5,10.783333333333333,3.0,3.0,2.0
52,78000.0,0,1,0,94f14dcfedba47e18b7efca13dd7574b,0.0,1.0,1.0,0.0
55,31000.0,0,1,0,8a4bc602e4424ab6b16f0b907f2f22af,0.0,2.0,2.0,0.0
39,60000.0,1,0,0,6d28f18e91324d358d69d1e4b01f1ace,17.645,2.0,2.0,2.0
57,114000.0,1,0,0,93e67942586e43fb87d5ffb1ead8db41,15.25,3.0,3.0,2.0
74,48000.0,0,1,0,e641af076cc54529bec6ab61fc25f4a6,0.0,1.0,1.0,0.0
53,96000.0,0,1,0,13033baa9d294c3c9165a00d71b72614,10.13,2.0,2.0,1.0
57,46000.0,0,1,0,0ac5ffb0f1624297a453494b845e1a91,0.0,1.0,1.0,0.0
64,37000.0,1,0,0,2cf5895bddf9467e878c6d51a622d5fb,4.565,4.0,4.0,2.0
71,57000.0,0,1,0,6747dda08bed46298c23e05b64820a3a,0.0,2.0,2.0,0.0
64,66000.0,1,0,0,f35b342b24734da18a830bb9329a4fbd,6.505,2.0,2.0,1.0
83,46000.0,0,1,0,4c29d22467af4d7faa137c4eedd65340,0.0,3.0,3.0,0.0
26,71000.0,0,1,0,e997a086fc13446da2aa9070d98d191a,0.0,2.0,1.0,0.0
29,58000.0,1,0,0,17af917bb842480e925e49a8ca08c1f8,0.0,1.0,1.0,0.0
43,70000.0,0,1,0,bf8d7498eb32431ab3fedaa14b7d3a0d,0.0,2.0,2.0,0.0
89,65000.0,1,0,0,3dae0eadb47149b0b9b548d14548524b,25.62,1.0,1.0,1.0
49,79000.0,1,0,0,5404741ead9442bdbd4b9aa2273e85af,6.135,2.0,2.0,1.0
79,67000.0,0,1,0,81e9ad5fa55a4884b65e01a5db8f1b4e,11.01,2.0,2.0,1.0
55,66000.0,0,1,0,37a97f6e09784a07bbb67bc6539f1a00,0.0,1.0,1.0,0.0
45,31000.0,0,1,0,77927096ab4144fa930b4cadd4773cc2,0.0,2.0,2.0,0.0
52,30000.0,0,1,0,acbc358a8bf44ba88d0de1f2bec5b2ab,0.0,2.0,2.0,0.0
39,55000.0,0,1,0,8ca29d07b300474786a6016fe76174dd,0.0,1.0,1.0,0.0
77,69000.0,0,1,0,88baa20c29a94178a43a7d68e5f039d4,0.0,1.0,1.0,0.0
66,60000.0,0,1,0,a2bd377c7ab74d93bbfd87f70043a9f8,0.0,1.0,1.0,0.0
69,87000.0,1,0,0,23f9e3baf42b43148fee9bbbc3530c7a,17.736666666666668,3.0,3.0,2.0
74,53000.0,0,1,0,8486e692a5f94d179d507eaca848ecbd,0.0,1.0,1.0,0.0
75,87000.0,1,0,0,49f22e86d2db41878778d70958dc744e,0.0,1.0,1.0,0.0
59,85000.0,1,0,0,28de174a5c854dd1be3187dc6edae45b,29.44,1.0,1.0,1.0
47,66000.0,0,1,0,a1eb338ccbca4cc88c9366939f16d819,20.89,1.0,1.0,1.0
20,69000.0,0,1,0,220a39cdfd6b41268c43a2e588fcb7e0,0.0,2.0,1.0,0.0
60,108000.0,0,1,0,0c89378f14804b42b6e63e4dc26e8d3e,18.46,1.0,1.0,1.0
49,59000.0,0,1,0,dbca75f289544e09836322ba2e104854,5.21,1.0,1.0,1.0
68,58000.0,0,1,0,c863af14b3654499b1caea5e640136d2,0.0,1.0,1.0,0.0
42,80000.0,0,1,0,d7dc31e069124ef49e1bb937cb89f41c,13.3,1.0,1.0,1.0
72,33000.0,0,1,0,1827da57bb924833a6f73c79b5f2bbc5,0.0,3.0,2.0,0.0
18,49000.0,1,0,0,721eb06ac285463aa6e1184e0ea9b7f0,0.0,1.0,1.0,0.0
67,50000.0,0,1,0,0f54094029ca4107bfd36203aeb3ed14,0.0,1.0,1.0,0.0
38,64000.0,0,1,0,d8567f1400d8486cb31c6abba64389ec,0.0,1.0,1.0,0.0
60,77000.0,1,0,0,30fae86966114f6e83c3043b22b6b7c4,7.235,2.0,2.0,1.0
62,77000.0,1,0,0,fd700397b7c8440baa70d5539926c5a0,10.38,2.0,2.0,1.0
55,51000.0,1,0,0,4293153650e04742b310ac06cd3810e9,13.88,1.0,1.0,1.0
22,63000.0,0,1,0,2ce2e03319c7446ca9c379b4589da19b,0.0,3.0,3.0,0.0
34,41000.0,0,1,0,4d15a2a5ac134c58971b910b859bec24,10.35,1.0,1.0,1.0
46,60000.0,0,1,0,127cd9d95e6247e5b92bff64d6205a94,0.0,2.0,2.0,0.0
53,85000.0,1,0,0,8a37057f57c4495fb98dfcc8b909b09f,17.12,1.0,1.0,1.0
51,92000.0,0,1,0,11da2f066d3943699d10b61fd276fd1a,0.0,1.0,1.0,0.0
48,44000.0,0,1,0,21b02228cd4441b49bf0b5ff046f4b75,0.0,2.0,2.0,0.0
52,72000.0,0,1,0,629fc02d56414d91bca360decdfa9288,33.9,1.0,1.0,1.0
62,53000.0,0,1,0,c87b50fcdd4a4d2faacff6112243a8dd,0.0,1.0,1.0,0.0
55,65000.0,0,1,0,3bd5ba038a5c46cc94e8cd5e5739c967,0.0,2.0,2.0,0.0
27,50000.0,1,0,0,92214286965d4eb1ad14dc8b0b04a20f,0.0,2.0,2.0,0.0
74,83000.0,1,0,0,c84fe4915ef74c7f9e81b003d3ecf54c,0.0,1.0,1.0,0.0
35,72000.0,0,1,0,9e91e04b9a344f4e948728bf127967b6,0.0,1.0,1.0,0.0
50,69000.0,1,0,0,348bdc19d65f49b8b98f72c59e64cd89,11.8,1.0,1.0,1.0
45,94000.0,0,1,0,c74beaa959a742309ba8350b7d472676,29.45,1.0,1.0,1.0
66,34000.0,0,1,0,83e2ccc1d4374c14865e8e2cf16007dd,0.0,2.0,1.0,0.0
21,52000.0,0,1,0,0b9cac742f534951b5af48395dfe6879,6.49,2.0,2.0,2.0
58,54000.0,1,0,0,a9ecb39d93d74696a9d6ddd5355329ff,0.0,1.0,1.0,0.0
67,54000.0,1,0,0,0d18c37c8b58459f8aa6af2f7b541357,0.0,2.0,1.0,0.0
24,61000.0,0,1,0,d250372c924747d8ac9a8fa88f584bc3,13.51,1.0,1.0,1.0
26,35000.0,0,1,0,3cea9c09fefb4c33ae2f0aa604af7eb4,0.0,2.0,2.0,0.0
71,105000.0,1,0,0,87efa556dd48400cb4231a273e088bcf,22.25,1.0,1.0,1.0
69,64000.0,1,0,0,4e4c47b460b1414c8ddd459b61f84b9e,9.59,2.0,2.0,1.0
81,93000.0,0,1,0,accec36a10704e1fbaeb9b28b8bc5da8,0.0,1.0,1.0,0.0
62,73000.0,0,1,0,d1a6fe4c241e4dbf8a4da6fd6c714ac5,7.95,2.0,2.0,1.0
61,82000.0,0,1,0,3f279ee9fd0d4195b0b9574ce0ae6923,0.0,1.0,1.0,0.0
52,92000.0,1,0,0,2d40e25b82b94b37bbad2332e90a1034,11.795,2.0,2.0,1.0
50,70000.0,0,1,0,9df2790f060d430e94f17189042e5671,0.0,1.0,1.0,0.0
54,118000.0,0,1,0,ae47fbe72b274838a2093c3e91bc03dc,7.146666666666667,3.0,3.0,1.0
75,109000.0,1,0,0,018b8f83176d471db63d9733c741fc8a,18.52,2.0,2.0,2.0
82,73000.0,0,1,0,d2e88e95c0ae41c0980e4cfc10d162d8,0.0,2.0,2.0,0.0
54,99000.0,1,0,0,ae40f2f496e84ed29e7638b0bccee9a4,30.54,1.0,1.0,1.0
82,72000.0,0,1,0,5a3d291f75984396b6eb2800206ec716,4.855,2.0,1.0,1.0
34,67000.0,1,0,0,5b9c1a35c0144b6ab584e666dec7c531,0.0,2.0,1.0,0.0
44,53000.0,0,1,0,ad3c443c9ce34aa38929b0a84cb14c04,5.535,2.0,2.0,1.0
58,95000.0,1,0,0,73c157a4b8e342fcb5d8479d8cb41e81,37.045,2.0,2.0,2.0
60,59000.0,1,0,0,9cb34ff9de694c578154da3efc9915db,0.0,2.0,2.0,0.0
74,103000.0,1,0,0,4e5923e5deab4d5cb1624a0b1cc9909c,0.0,2.0,1.0,0.0
68,62000.0,0,1,0,307245a5204947e5a9f952daffcad5f2,16.84,1.0,1.0,1.0
63,110000.0,1,0,0,eb834c09384149e88983526893d4d0cb,10.39,2.0,1.0,1.0
40,51000.0,1,0,0,f93884685d214230bbc7c5f46aef121f,0.0,1.0,1.0,0.0
79,99000.0,1,0,0,341276cb09ac42ad8473be091b52b082,0.0,1.0,1.0,0.0
76,114000.0,1,0,0,978d48db5c714a4490d904412f85b502,0.0,2.0,2.0,0.0
89,96000.0,0,1,0,2f442d5255324bbd9438b8a213544532,24.165000000000003,2.0,2.0,2.0
63,36000.0,0,1,0,044f41cfd98940119477d73c81f973a3,0.0,2.0,2.0,0.0
71,56000.0,1,0,0,8c410d84af08408fb41f953c93ffac27,0.0,1.0,1.0,0.0
27,70000.0,0,1,0,0ad8a9771c59432f9641e48212b2ccb9,0.0,3.0,2.0,0.0
67,106000.0,0,1,0,2a01c11fdcc441bcbdc842c35adccb2f,0.0,2.0,2.0,0.0
77,80000.0,1,0,0,78e9be059fce46a1b610f74e0e812a4a,21.305,2.0,2.0,2.0
68,66000.0,1,0,0,ad4fd34e9f7e4fd9ae627edd73ca2081,10.525,2.0,2.0,2.0
55,60000.0,0,1,0,ace4a7611da040748d1722cda25b6280,0.0,1.0,1.0,0.0
51,54000.0,0,1,0,e277228d77a64ab896d6dd6d88f970d3,0.0,1.0,1.0,0.0
47,92000.0,1,0,0,f20277feaaca40b1ae9295a1d897fcb8,0.0,2.0,2.0,0.0
49,48000.0,0,1,0,6f04a68e93df44d1b2329a399016452b,0.0,1.0,1.0,0.0
32,38000.0,0,1,0,27aa749a6f5f448e91327028a2ac7fb5,0.0,2.0,2.0,0.0
47,86000.0,0,1,0,00c6035df45840038a72766c6d27a0db,28.88,1.0,1.0,1.0
34,34000.0,0,1,0,fffad4f4828548d1b5583907f2e9906b,0.0,1.0,1.0,0.0
85,71000.0,1,0,0,50fb5c0c6b1b4f43bd5f4a818dddb513,17.78,1.0,1.0,1.0
75,69000.0,1,0,0,a97e6f33219c432db82acfa0d19c602d,7.785,2.0,2.0,1.0
76,71000.0,1,0,0,c6a2cd4fdc104ea5896ac60300f6842d,40.32,1.0,1.0,1.0
89,59000.0,1,0,0,4c0b938c4e994b168f0062d7dbb79796,13.75,1.0,1.0,1.0
58,70000.0,0,1,0,4de38d89a91c4286a583085d909817f9,0.0,3.0,3.0,0.0
23,49000.0,0,1,0,5ad59daa0d6b41f0a0c115443c1d8828,11.11,1.0,1.0,1.0
58,53000.0,0,1,0,2b91e3c00a424185ab261b2a204c9718,13.19,1.0,1.0,1.0
64,95000.0,1,0,0,23bc15e276d247669fd7d1c08a8fb678,0.0,2.0,2.0,0.0
72,39000.0,0,1,0,da6c95e567f94dfdb54c16073807fcfe,7.303333333333334,3.0,3.0,2.0
66,72000.0,1,0,0,fae3fbe975cc4421b853947d7448904e,0.0,2.0,2.0,0.0
49,68000.0,1,0,0,7798d98a070845328d838312b65ba846,0.0,3.0,2.0,0.0
43,71000.0,0,1,0,b21beefac7b6488f8384774c4d90faca,19.28,1.0,1.0,1.0
58,39000.0,0,1,0,932715eb8a33450c83c1557c99968c7b,0.0,2.0,2.0,0.0
43,76000.0,0,1,0,cac7e2d5e1f444debdbebcb02a9d6d3d,0.0,1.0,1.0,0.0
56,87000.0,1,0,0,203831402e2b49a8bf1fa35263f17165,14.75,1.0,1.0,1.0
60,94000.0,0,0,1,d0be9ff460964c3398a33ad9b2829f3a,33.49,1.0,1.0,1.0
42,91000.0,0,1,0,c610bd00615c41079c7a1a33f76d9228,8.89,2.0,2.0,1.0
75,71000.0,0,1,0,716cff13fcd44dc2a96c138950dc48bd,0.0,2.0,2.0,0.0
62,73000.0,0,1,0,c05652fa9d2c4fac9a010ea5a9310c86,0.0,3.0,3.0,0.0
55,54000.0,1,0,0,fbc039723b044dfd8a1723a976d667d9,0.0,1.0,1.0,0.0
65,39000.0,0,1,0,e1103f6b4c444f84b65f856738c0f60c,5.06,2.0,1.0,1.0
52,46000.0,0,1,0,b6905df3630b4137b077b6e1b4b21d75,0.0,4.0,2.0,0.0
30,40000.0,1,0,0,2c3a4de659584bed8d27cfd865f06928,0.0,2.0,2.0,0.0
100,63000.0,1,0,0,24c1287eb7a84cfd80472a82e05b1d57,13.67,1.0,1.0,1.0
56,53000.0,1,0,0,8a04ab4063e94628b5bbd86781639430,0.0,1.0,1.0,0.0
37,50000.0,0,1,0,585fb2dc600d4a0f912d8911aba11203,10.735,2.0,2.0,1.0
65,57000.0,0,1,0,9b0e7b326e314b758369c2f794566eb3,15.35,1.0,1.0,1.0
64,81000.0,1,0,0,aec532a91d9948cb828cc657fa27fce2,20.945,2.0,2.0,1.0
48,53000.0,1,0,0,9c64321646bf40f6ad1bc98864eaa6b8,11.84,1.0,1.0,1.0
46,40000.0,0,1,0,e89dce9d75634dc5bf1df0a0cea0f316,11.92,2.0,2.0,2.0
24,69000.0,0,1,0,e08a264dc9a54efca07e1cf7e9b38480,0.0,1.0,1.0,0.0
50,78000.0,1,0,0,f8362fcaa42248fca2a2a174951a954a,0.0,1.0,1.0,0.0
37,92000.0,0,1,0,676506bad68e4161b9bbaffeb039626b,17.605,2.0,2.0,2.0
57,81000.0,1,0,0,b7658a8eab2f42668a9d66499b001e88,0.0,1.0,1.0,0.0
52,85000.0,0,1,0,a8719d4d305444579b2d2c1b777c3417,27.33,1.0,1.0,1.0
66,74000.0,1,0,0,f5e59835627a49a0b13c4183522225d4,15.81,1.0,1.0,1.0
66,87000.0,1,0,0,f970eafddcb34154aa4d646b4a71ca34,11.35,2.0,2.0,1.0
20,70000.0,0,1,0,4bbcb71a7f75455e9957413cf743fef7,0.0,2.0,2.0,0.0
73,38000.0,0,1,0,32fbf97e89274e8a935903f2ad095e1f,0.0,1.0,1.0,0.0
42,56000.0,1,0,0,68081ac19eae44ba99b47c8e1d4161a4,14.75,2.0,2.0,2.0
82,110000.0,0,1,0,b268f71b99b94e1485ed1ccd4c20007b,22.51,1.0,1.0,1.0
42,71000.0,1,0,0,7a7aece75d5347bd869fbcf707aea6b1,16.39,1.0,1.0,1.0
48,62000.0,0,1,0,8f7dd3b2afe14c078eb4f6e6fe4ba97d,19.11,1.0,1.0,1.0
53,93000.0,1,0,0,8b5ae6d6547745d5adae0b0828de3f7d,0.0,2.0,2.0,0.0
64,67000.0,0,1,0,66ccb31b29da4e9db3337fcfd5039c17,0.0,1.0,1.0,0.0
79,90000.0,0,1,0,dd0fe73d5e7b46e98304b1643394fe9e,9.23,2.0,2.0,1.0
51,55000.0,0,1,0,b0be9b4679204f82b937260a08e54eb0,0.0,1.0,1.0,0.0
45,88000.0,1,0,0,713a1ea744ee4267a741645078845eac,0.0,2.0,2.0,0.0
48,105000.0,1,0,0,f8756fc0eea24e7ba3ccd846efc4d0d5,12.34,2.0,1.0,1.0
52,48000.0,0,1,0,5e97488a58c641ea8ecb05a8e27fddc4,0.0,1.0,1.0,0.0
28,68000.0,0,1,0,e6590c7f954f4ff482c069b45070b351,0.0,3.0,3.0,0.0
69,47000.0,0,1,0,bb9cf26ad43044a3b0dd90c22bbd05d1,0.0,3.0,3.0,0.0
73,92000.0,0,1,0,0861b9ca31b741bb8b411b18f82d18f6,0.0,2.0,2.0,0.0
67,71000.0,1,0,0,eefbc1aac05142aeb0ce661d3a19ae48,21.74,2.0,2.0,2.0
76,34000.0,1,0,0,cc40aaa447054294a86c75d79881e35a,0.0,2.0,1.0,0.0
55,53000.0,1,0,0,c34eaeb9e68248c382e4483328bb9867,9.31,1.0,1.0,1.0
89,83000.0,1,0,0,69b02748e2864894b9a425d079d806ca,28.22,1.0,1.0,1.0
57,41000.0,0,1,0,717a423a31284ce1b767cad1c471d968,5.71,1.0,1.0,1.0
54,70000.0,1,0,0,ca900921cfdd4b11a432df6f46a3e26d,2.4425,4.0,1.0,1.0
58,73000.0,0,1,0,b4a4a6b9648a45baa15f438ffb5565e9,0.0,2.0,2.0,0.0
49,39000.0,0,1,0,1e78f244cac34e758dff086f30dbc1be,0.0,1.0,1.0,0.0
73,79000.0,1,0,0,07ebe89c877e4328b60f4e5676452ee1,0.0,1.0,1.0,0.0
58,76000.0,1,0,0,371d6b3a983547709252bbbcbedda147,0.0,2.0,2.0,0.0
51,70000.0,0,1,0,ea8a1cb1c56e42e4807e9ec27b95b97b,0.0,1.0,1.0,0.0
61,32000.0,0,1,0,9e0369f1045443c2a83a423920155ab3,9.816666666666668,3.0,3.0,2.0
41,55000.0,0,1,0,acc3bb69130c45aca141e8aa86f41b42,0.0,2.0,2.0,0.0
64,95000.0,1,0,0,8899cbcaf33d4e4d87a3f761b5ff8cf2,28.08,1.0,1.0,1.0
42,75000.0,0,1,0,cda87c53c8434854b78be68c0cde4848,29.87,1.0,1.0,1.0
60,56000.0,0,1,0,e8f6590b4991479eb898457e8ebf4890,0.0,1.0,1.0,0.0
57,83000.0,1,0,0,7da4476ec7234c0fa8f05d2336669212,6.260000000000001,3.0,3.0,1.0
39,54000.0,1,0,0,a0f63f6e1285445dbbdcc5d4943c843f,7.415,2.0,2.0,1.0
57,67000.0,1,0,0,b3ad8755d0ac47faa6e9c10954fec6a4,12.543333333333335,3.0,2.0,2.0
57,71000.0,0,1,0,fe23d94e175742209abf65cfbc684153,12.754999999999999,2.0,2.0,2.0
83,114000.0,1,0,0,813f7ade94c14226b49b3ec4ace58718,23.935000000000002,2.0,2.0,2.0
35,72000.0,1,0,0,ee8eccee44354ee38eea7b4704514136,8.15,2.0,2.0,1.0
90,72000.0,1,0,0,58ad7189fe54463fa221873e553f3173,0.0,1.0,1.0,0.0
56,72000.0,0,1,0,1e917541b9324d93bde2bf5ec7ee21a7,0.0,1.0,1.0,0.0
62,39000.0,0,1,0,a7456960b600412fa516433d4821361c,0.0,2.0,1.0,0.0
63,58000.0,0,1,0,ce9ccae3451247fc98667ef67857b116,20.994999999999997,2.0,2.0,2.0
67,56000.0,0,1,0,62274260252f4b04962ec2f85295b447,8.57,4.0,4.0,2.0
68,50000.0,1,0,0,4c1c14245a1f4b138ae662fe2243342f,0.0,1.0,1.0,0.0
55,73000.0,0,1,0,9bd8945dd46d4e55b6504a0a0878ed51,0.0,1.0,1.0,0.0
24,59000.0,1,0,0,c93f9619abd642a684bd79953cef992c,0.0,3.0,3.0,0.0
40,39000.0,0,1,0,508e507b462a4f6cb3dd48bcd3118521,4.85,2.0,2.0,1.0
83,61000.0,0,1,0,e3cd0a0e1af5463d9cc4d18e4b7b8b63,0.0,3.0,2.0,0.0
63,41000.0,1,0,0,9ddafd9acd6e441a8ebf8845e2ac5319,4.213333333333334,3.0,3.0,1.0
59,59000.0,1,0,0,0e72fad934a74c2c97a98c525d64f738,18.68,1.0,1.0,1.0
49,42000.0,0,0,1,0d0a9ca9281248a8a35806c9ae68f872,10.27,1.0,1.0,1.0
61,99000.0,1,0,0,d11e7279219b418eb0133758d88ee285,31.42,1.0,1.0,1.0
42,57000.0,0,1,0,6be0513109fe4d738e2af7fb252fefb7,0.0,2.0,2.0,0.0
58,36000.0,0,1,0,90a221d6183c49d68dd6b2d17e67b2ba,0.0,1.0,1.0,0.0
48,44000.0,1,0,0,b3a5a87d9e1d4bc48f38945c8f4d5a2a,0.0,1.0,1.0,0.0
35,64000.0,0,1,0,027596e6ed19471392923eb833b25fd3,0.0,2.0,1.0,0.0
36,31000.0,0,1,0,f5b84c63d6514f02bed8258e627f172d,0.0,2.0,2.0,0.0
41,100000.0,1,0,0,5084c3bf96464d63bc54f298ce45aef0,26.27,2.0,2.0,2.0
83,73000.0,1,0,0,0872d0fa41104fcaaf143ddc1b81a420,10.765,2.0,2.0,1.0
53,87000.0,0,1,0,4cbe33c601a5407f8202086565c55111,31.72,1.0,1.0,1.0
53,97000.0,1,0,0,63682fd0e2454fe098a3aad2c76e0054,13.63,1.0,1.0,1.0
25,66000.0,0,1,0,4cce01bbc3d742c994f654f8c1ecd6b4,0.0,1.0,1.0,0.0
63,119000.0,0,1,0,b330ad2e97ca455badff7121614b225d,0.0,1.0,1.0,0.0
56,109000.0,1,0,0,06b99e8cc24b426f8a578c749974b88a,0.0,1.0,1.0,0.0
43,59000.0,0,1,0,e262142cfb3f4c87ab26ba7dd09562aa,0.0,2.0,1.0,0.0
58,58000.0,1,0,0,78364f0145d342c2bd44a169cfb9c332,19.61,1.0,1.0,1.0
59,59000.0,0,1,0,1e90d5a75b1d47e6ac495c37399705da,4.2,3.0,3.0,1.0
49,104000.0,0,1,0,c7456a584a65425188c13311390e53c5,0.0,1.0,1.0,0.0
63,70000.0,1,0,0,b432b74402bb4981a4651c8df1670365,0.0,3.0,2.0,0.0
42,94000.0,0,1,0,d6e40d21be454a08853aeafbd3532647,16.26,1.0,1.0,1.0
57,37000.0,1,0,0,a04fcfd571034456aaa6d56c0a3fd9b6,223.07,1.0,1.0,1.0
80,87000.0,0,1,0,79d6e0ec46a8486a9df7b24552be074b,6.963333333333334,3.0,3.0,1.0
54,70000.0,0,1,0,09e73eeb14874fe69467f8c123091f50,0.0,3.0,2.0,0.0
28,73000.0,0,1,0,42e511d82add46d4b0038ab71015f1b5,0.0,1.0,1.0,0.0
57,95000.0,1,0,0,f26062d4f14f464eb345f487f0e912d4,12.54,2.0,1.0,1.0
20,49000.0,0,1,0,576e6eed3c6a4ac682ebd35b7ea672f4,0.0,1.0,1.0,0.0
36,58000.0,1,0,0,55c69bafc66d4bf6a7df7f1f752c1b38,6.945,2.0,2.0,1.0
45,99000.0,1,0,0,b427c95a76904412885fa43e1b6db748,37.99,1.0,1.0,1.0
